ukprn,he provider,academic year,surplus_vs_income,staff_vs_income,unrestricted_vs_income,ext_borrow_vs_income,net_assets_vs_expend,current_assets_vs_liability,ops_cash_vs_income,net_liquidity_days,debt_service_ratio,avg_salary,avg_remuneration,academic_salary,ps_staff_salary,uk_vs_total_fees,total_fees_vs_income,fbg_vs_income,research_vs_income,donate_vs_income,reside_cater_vs_income,total_income,tuition_fees,finance_vs_expend,depreciate_amort_vs_expend,staff_vs_expend,capital_vs_expend,total_expenditure,vc_bonus_vs_salary,vc_avg_salary,vc_avg_remunerate,vc_median_salary,vc_median_remunerate,provider region,provider country,russell group filter,pre 92 filter,post 92 filter
10007771.0,London School of Hygiene and Tropical Medicine,2018/19,0.041,0.428,0.586,0.06,243.315,1.399,0.02,130.271,4.111,26.503,33.187,24.653,29.269,0.171,0.08,0.106,0.677,0.05,0.002,247505.0,19865.0,0.004,0.033,0.446,0.054,237435.0,0.141,10.716,11.33,6.4,7.3,London,England,Non-member,Member,Non-member
10007771.0,London School of Hygiene and Tropical Medicine,2019/20,0.019,0.458,0.717,0.054,290.824,1.395,0.116,171.326,24.038,26.896,33.86,24.235,31.069,0.138,0.081,0.121,0.694,0.041,0.002,242898.0,19795.0,0.006,0.032,0.467,0.042,238227.0,0.139,10.708,11.459,6.5,7.3,London,England,Non-member,Member,Non-member
10007771.0,London School of Hygiene and Tropical Medicine,2020/21,0.035,0.476,0.749,0.055,316.671,1.282,0.159,218.195,33.537,27.373,34.269,24.378,32.154,0.123,0.092,0.127,0.686,0.031,0.0,244208.0,22383.0,0.004,0.03,0.493,0.095,235742.0,0.138,10.558,11.351,6.5,8.1,London,England,Non-member,Member,Non-member
10007771.0,London School of Hygiene and Tropical Medicine,2021/22,0.025,0.472,0.591,0.056,246.254,1.239,-0.031,160.633,-7.05,27.076,34.209,23.884,32.272,0.13,0.096,0.126,0.671,0.032,0.0,261383.0,25115.0,0.003,0.03,0.484,0.12,254776.0,0.0,7.941,10.377,4.7,8.5,London,England,Non-member,Member,Non-member
10007772.0,Edinburgh Napier University,2016/17,-0.01,0.633,0.617,0.082,231.946,1.357,0.012,33.425,0.087,42.744,56.632,,,0.429,0.319,0.487,0.038,0.01,0.083,122482.0,39062.0,0.02,0.062,0.626,0.077,123660.0,0.0,4.585,3.991,0.0,0.0,Scotland,Scotland,Non-member,Non-member,Member
10007772.0,Edinburgh Napier University,2017/18,-0.04,0.667,0.751,0.088,272.344,1.555,0.073,68.734,11.187,42.659,57.82,,,0.449,0.333,0.48,0.035,0.004,0.088,118937.0,39577.0,0.015,0.06,0.642,0.042,123659.0,0.0,4.665,3.961,5.5,4.7,Scotland,Scotland,Non-member,Non-member,Member
10007772.0,Edinburgh Napier University,2018/19,-0.056,0.694,0.6,0.088,215.113,1.862,0.058,80.324,9.212,42.798,60.531,54.002,34.025,0.424,0.333,0.482,0.027,0.001,0.083,122493.0,40746.0,0.012,0.053,0.657,0.028,129368.0,0.0,4.79,3.899,5.0,5.0,Scotland,Scotland,Non-member,Non-member,Member
10007772.0,Edinburgh Napier University,2019/20,-0.005,0.618,0.207,0.094,81.505,2.038,0.08,107.0,10.275,43.339,56.304,54.869,34.59,0.373,0.372,0.47,0.025,0.0,0.064,127616.0,47441.0,0.014,0.063,0.615,0.014,128235.0,0.0,4.845,4.44,5.3,5.2,Scotland,Scotland,Non-member,Non-member,Member
10007772.0,Edinburgh Napier University,2020/21,0.04,0.601,0.403,0.093,160.731,1.967,0.135,167.116,17.743,43.598,56.747,55.085,35.08,0.398,0.366,0.506,0.028,0.005,0.031,131076.0,48014.0,0.018,0.051,0.626,0.031,125872.0,0.0,4.794,4.423,5.4,5.5,Scotland,Scotland,Non-member,Non-member,Member
10007772.0,Edinburgh Napier University,2021/22,0.023,0.594,1.036,0.08,393.781,1.72,0.155,185.549,29.502,44.999,58.979,55.286,36.692,0.443,0.368,0.462,0.034,0.004,0.057,148309.0,54509.0,0.014,0.047,0.608,0.05,144843.0,0.0,4.867,4.459,5.7,5.8,Scotland,Scotland,Non-member,Non-member,Member
10007773.0,The Open University,2016/17,0.004,0.677,1.068,0.141,392.892,3.692,-0.036,346.229,-54.597,42.028,54.473,,,0.93,0.608,0.268,0.035,0.005,0.001,426700.0,259296.0,0.003,0.017,0.68,0.003,424881.0,0.039,7.899,7.802,0.0,0.0,South East,England,Non-member,Member,Non-member
10007773.0,The Open University,2017/18,-0.068,0.694,1.031,0.141,354.015,3.574,-0.05,331.326,-53.758,43.228,55.492,49.653,39.219,0.928,0.635,0.238,0.034,0.008,0.001,424057.0,269153.0,0.003,0.015,0.65,0.002,453072.0,0.0,8.328,12.939,7.85,8.8,South East,England,Non-member,Member,Non-member
10007773.0,The Open University,2018/19,-0.002,0.672,0.775,0.134,284.786,4.084,-0.098,302.259,-79.593,43.465,56.782,50.492,38.983,0.931,0.665,0.211,0.03,0.007,0.0,449185.0,298564.0,0.004,0.015,0.671,0.001,450292.0,0.0,5.177,5.97,6.8,8.3,South East,England,Non-member,Member,Non-member
10007773.0,The Open University,2019/20,-0.021,0.675,0.83,0.127,300.055,4.032,-0.061,265.239,-78.347,43.291,56.79,48.933,39.481,0.931,0.693,0.204,0.025,0.007,0.0,474144.0,328434.0,0.006,0.013,0.661,0.001,484053.0,0.0,6.237,6.621,6.7,8.25,South East,England,Non-member,Member,Non-member
10007773.0,The Open University,2020/21,0.071,0.634,0.759,0.107,301.938,3.287,0.102,302.776,407.801,42.209,55.63,48.147,37.971,0.936,0.697,0.186,0.025,0.005,0.0,561485.0,391108.0,0.002,0.015,0.683,0.018,521622.0,0.0,6.397,6.076,6.7,7.8,South East,England,Non-member,Member,Non-member
10007773.0,The Open University,2021/22,-0.078,0.725,0.343,0.108,121.321,3.304,-0.039,236.478,-57.391,41.354,54.18,46.566,36.977,0.934,0.759,0.205,0.026,0.01,0.0,553956.0,420181.0,0.002,0.015,0.672,0.008,597005.0,0.0,6.674,5.851,6.7,7.5,South East,England,Non-member,Member,Non-member
10007774.0,The University of Oxford,2016/17,-0.002,0.51,1.539,0.164,840.626,1.191,0.033,111.387,5.186,44.627,56.187,,,0.446,0.164,0.139,0.403,0.065,0.004,1400381.0,229676.0,0.007,0.073,0.509,0.11,1403439.0,0.0,7.932,7.938,0.0,0.0,South East,England,Member,Member,Non-member
10007774.0,The University of Oxford,2017/18,0.017,0.448,1.265,0.461,677.93,1.315,0.083,86.898,17.983,43.058,53.164,458.308,0.0,0.426,0.111,0.084,0.259,0.042,0.002,2236923.0,249146.0,0.013,0.066,0.455,0.072,2199129.0,0.0,8.361,8.408,10.7,12.8,South East,England,Member,Member,Non-member
10007774.0,The University of Oxford,2018/19,0.063,0.429,1.167,0.406,664.569,1.581,0.014,113.087,0.93,44.514,54.88,472.649,0.0,0.407,0.106,0.079,0.255,0.046,0.002,2450136.0,258969.0,0.014,0.063,0.458,0.037,2296339.0,0.0,8.245,8.236,10.7,10.6,South East,England,Member,Member,Non-member
10007774.0,The University of Oxford,2019/20,0.069,0.435,1.18,0.493,681.234,1.787,0.056,163.195,4.0,46.84,58.156,477.354,0.0,0.385,0.119,0.083,0.25,0.065,0.001,2536312.0,302157.0,0.018,0.047,0.467,0.029,2361967.0,0.0,7.985,7.858,10.1,10.0,South East,England,Member,Member,Non-member
10007774.0,The University of Oxford,2020/21,0.042,0.45,1.409,0.507,812.228,1.616,0.033,153.406,2.163,48.092,59.746,220.965,28.487,0.374,0.137,0.083,0.267,0.042,0.0,2449505.0,334691.0,0.016,0.051,0.47,0.074,2346085.0,0.0,7.777,7.683,10.1,10.0,South East,England,Member,Member,Non-member
10007774.0,The University of Oxford,2021/22,0.089,0.421,1.224,0.454,758.135,1.399,0.069,138.017,5.117,50.534,62.619,236.301,29.49,0.371,0.129,0.074,0.256,0.038,0.001,2775240.0,358361.0,0.015,0.049,0.462,0.069,2528747.0,0.0,8.133,8.656,10.7,11.2,South East,England,Member,Member,Non-member
10007775.0,Queen Mary University of London,2016/17,0.034,0.567,1.003,0.233,411.425,0.77,0.084,26.589,1.243,49.958,63.004,,,0.483,0.464,0.159,0.252,0.004,0.039,430123.0,199399.0,0.009,0.072,0.587,0.095,415593.0,0.0,5.505,5.396,0.0,0.0,London,England,Member,Member,Non-member
10007775.0,Queen Mary University of London,2017/18,0.023,0.562,0.962,0.198,389.19,0.78,0.096,28.048,1.336,49.628,62.298,56.637,41.822,0.449,0.49,0.155,0.232,0.003,0.037,461916.0,226469.0,0.008,0.068,0.575,0.095,451208.0,0.084,5.541,5.666,8.1,7.7,London,England,Member,Member,Non-member
10007775.0,Queen Mary University of London,2018/19,0.053,0.557,0.795,0.496,334.786,2.112,0.101,155.977,1.703,49.893,62.749,56.057,42.868,0.463,0.497,0.147,0.223,0.002,0.044,483857.0,240562.0,0.013,0.076,0.588,0.089,458433.0,0.091,5.512,5.004,8.0,7.7,London,England,Member,Member,Non-member
10007775.0,Queen Mary University of London,2019/20,0.054,0.571,0.877,0.477,368.65,2.329,0.086,157.101,4.423,51.204,65.554,57.53,43.993,0.448,0.514,0.148,0.224,0.003,0.032,512462.0,263338.0,0.019,0.055,0.604,0.064,484821.0,0.0,5.859,4.805,8.8,8.0,London,England,Member,Member,Non-member
10007775.0,Queen Mary University of London,2020/21,0.084,0.543,0.905,0.47,393.409,2.22,0.169,193.621,9.262,51.573,66.536,59.495,42.681,0.471,0.522,0.143,0.217,0.004,0.024,535272.0,279382.0,0.016,0.055,0.593,0.075,490112.0,0.0,5.817,4.749,8.3,7.3,London,England,Member,Member,Non-member
10007775.0,Queen Mary University of London,2021/22,0.156,0.483,0.825,0.331,388.825,2.327,0.213,244.239,13.733,53.194,67.963,62.029,43.5,0.402,0.55,0.115,0.194,0.007,0.034,634528.0,349159.0,0.015,0.05,0.572,0.105,535722.0,0.0,5.941,5.076,8.6,7.9,London,England,Member,Member,Non-member
10007776.0,Roehampton University,2016/17,0.037,0.515,0.225,0.759,87.466,1.859,0.172,103.421,4.152,43.4,57.141,,,0.875,0.699,0.09,0.012,0.001,0.141,117783.0,82370.0,0.048,0.047,0.535,0.195,113398.0,0.0,6.037,5.583,0.0,0.0,London,England,Non-member,Non-member,Member
10007776.0,Roehampton University,2017/18,0.028,0.444,0.389,0.674,147.959,2.169,0.087,91.977,2.214,44.597,58.091,53.08,36.609,0.884,0.72,0.082,0.015,0.002,0.123,134636.0,96983.0,0.044,0.056,0.457,0.052,130825.0,0.0,6.189,5.767,7.9,10.8,London,England,Non-member,Non-member,Member
10007776.0,Roehampton University,2018/19,0.017,0.425,0.23,0.662,86.881,1.762,0.096,87.857,2.394,47.645,60.738,50.843,43.878,0.884,0.717,0.083,0.016,0.003,0.107,139876.0,100329.0,0.039,0.056,0.432,0.087,137445.0,0.0,5.835,5.515,7.55,9.8,London,England,Non-member,Non-member,Member
10007776.0,Roehampton University,2019/20,-0.024,0.455,0.045,0.639,18.503,1.208,0.069,47.414,1.29,48.723,65.896,49.766,47.483,0.888,0.748,0.083,0.013,0.004,0.091,142510.0,106634.0,0.038,0.051,0.444,0.112,145915.0,0.0,5.09,4.765,7.0,8.1,London,England,Non-member,Non-member,Member
10007776.0,Roehampton University,2020/21,0.002,0.44,0.068,0.678,27.648,1.364,0.102,87.575,1.799,45.099,61.533,50.575,39.736,0.803,0.797,0.089,0.013,0.001,0.066,134335.0,107029.0,0.04,0.056,0.441,0.019,134065.0,0.0,4.945,4.534,6.1,7.8,London,England,Non-member,Non-member,Member
10007776.0,Roehampton University,2021/22,-0.003,0.482,0.497,0.63,183.499,1.206,0.221,124.392,2.311,49.434,71.465,55.126,43.612,0.686,0.77,0.07,0.018,0.001,0.082,132185.0,101792.0,0.038,0.055,0.481,0.049,132580.0,0.0,5.158,4.464,7.0,8.7,London,England,Non-member,Non-member,Member
10007777.0,Royal College of Art,2016/17,0.255,0.311,1.425,0.111,902.715,0.856,0.172,62.17,1.338,51.086,64.558,,,0.232,0.461,0.393,0.049,0.032,0.009,62893.0,29003.0,0.003,0.058,0.417,0.76,46871.0,0.0,4.404,4.26,0.0,0.0,London,England,Non-member,Non-member,Non-member
10007777.0,Royal College of Art,2017/18,0.111,0.363,1.55,0.0,820.858,0.643,0.242,66.048,2.062,52.068,65.819,48.335,57.518,0.189,0.569,0.209,0.052,0.105,0.01,61080.0,34728.0,0.003,0.062,0.409,0.182,54293.0,0.0,4.436,4.315,5.1,5.4,London,England,Non-member,Non-member,Non-member
10007777.0,Royal College of Art,2018/19,0.239,0.329,1.498,0.0,934.577,1.081,0.323,143.898,181.474,51.761,65.316,47.799,57.892,0.148,0.552,0.12,0.044,0.214,0.011,74763.0,41276.0,0.002,0.063,0.433,0.329,56915.0,0.0,4.733,4.639,5.3,5.7,London,England,Non-member,Non-member,Non-member
10007777.0,Royal College of Art,2019/20,0.159,0.376,1.77,0.04,917.822,0.597,0.25,65.002,121.987,53.316,67.165,48.758,59.707,0.106,0.667,0.116,0.047,0.117,0.008,74758.0,49836.0,0.002,0.063,0.446,0.81,62886.0,0.0,4.745,4.362,5.0,6.1,London,England,Non-member,Non-member,Non-member
10007777.0,Royal College of Art,2020/21,0.169,0.39,1.872,0.351,992.685,0.654,0.182,85.621,15.682,52.779,66.139,47.742,59.357,0.095,0.676,0.111,0.043,0.132,0.001,76680.0,51871.0,0.005,0.064,0.469,0.487,63750.0,0.0,4.794,4.627,5.6,5.4,London,England,Non-member,Non-member,Non-member
10007777.0,Royal College of Art,2021/22,0.162,0.372,1.727,0.386,905.385,0.591,0.206,105.039,17.623,52.743,66.865,45.376,63.014,0.119,0.611,0.105,0.044,0.192,0.006,89503.0,54711.0,0.005,0.067,0.444,0.308,75025.0,0.0,4.873,4.786,5.3,5.2,London,England,Non-member,Non-member,Non-member
10007778.0,Royal College of Music,2016/17,0.339,0.331,1.088,0.046,1317.416,6.48,0.098,332.083,10.421,44.297,47.803,,,0.363,0.274,0.164,0.025,0.363,0.011,35931.0,9837.0,0.01,0.058,0.501,0.209,23766.0,0.0,4.65,5.083,0.0,0.0,London,England,Non-member,Non-member,Member
10007778.0,Royal College of Music,2017/18,0.288,0.399,1.233,0.038,1461.014,9.051,0.162,464.526,23.415,43.079,52.406,39.488,46.262,0.36,0.309,0.172,0.012,0.321,0.011,34914.0,10798.0,0.011,0.055,0.561,0.4,24842.0,0.0,4.921,5.515,5.6,6.8,London,England,Non-member,Non-member,Member
10007778.0,Royal College of Music,2018/19,0.129,0.479,1.295,0.069,1366.733,2.253,0.05,118.739,6.646,43.719,52.811,42.936,44.331,0.326,0.346,0.196,0.014,0.258,0.012,31420.0,10869.0,0.008,0.054,0.55,0.943,27367.0,0.0,4.986,5.567,5.3,6.3,London,England,Non-member,Non-member,Member
10007778.0,Royal College of Music,2019/20,-0.004,0.561,1.991,0.311,1260.074,3.153,-0.014,136.325,-1.441,48.276,59.824,42.611,53.539,0.32,0.421,0.19,0.015,0.183,0.008,29016.0,12205.0,0.009,0.063,0.558,0.351,29136.0,0.0,4.723,4.664,6.5,6.8,London,England,Non-member,Non-member,Member
10007778.0,Royal College of Music,2020/21,0.064,0.532,2.103,0.237,1489.453,1.066,0.05,132.965,0.629,47.612,60.267,30.756,77.989,0.293,0.457,0.204,0.019,0.154,0.002,28865.0,13204.0,0.008,0.095,0.569,0.079,27028.0,0.0,4.789,4.629,4.9,5.8,London,England,Non-member,Non-member,Member
10007778.0,Royal College of Music,2021/22,0.098,0.475,1.838,0.142,1334.826,2.787,0.051,119.57,0.734,44.312,55.752,32.472,60.529,0.277,0.451,0.189,0.009,0.163,0.013,33095.0,14926.0,0.007,0.097,0.526,0.031,29865.0,0.0,5.145,5.166,6.3,6.6,London,England,Non-member,Non-member,Member
10007779.0,The Royal Veterinary College,2016/17,0.081,0.528,1.647,0.247,720.121,2.211,0.12,135.91,4.265,43.511,54.696,,,0.627,0.261,0.243,0.127,0.019,0.033,85647.0,22339.0,-0.009,0.066,0.575,0.083,78700.0,0.02,5.677,6.472,0.0,0.0,London,England,Non-member,Member,Non-member
10007779.0,The Royal Veterinary College,2017/18,0.072,0.532,1.66,0.533,705.642,3.479,0.131,223.171,0.565,42.762,53.824,84.374,31.043,0.554,0.289,0.232,0.121,0.008,0.032,91238.0,26333.0,0.0,0.065,0.573,0.113,84633.0,0.06,5.893,6.689,7.5,9.2,London,England,Non-member,Member,Non-member
10007779.0,The Royal Veterinary College,2018/19,0.054,0.534,1.428,0.481,596.445,2.797,0.121,181.656,6.675,46.076,57.778,88.898,34.008,0.502,0.285,0.21,0.121,0.015,0.031,101372.0,28853.0,0.014,0.066,0.565,0.173,95850.0,0.058,5.578,6.387,8.2,9.8,London,England,Non-member,Member,Non-member
10007779.0,The Royal Veterinary College,2019/20,0.077,0.531,1.488,0.449,633.095,2.511,0.123,199.444,7.43,47.177,60.148,67.479,38.575,0.42,0.298,0.208,0.156,0.013,0.021,108874.0,32447.0,0.016,0.082,0.575,0.138,100451.0,0.057,5.532,6.434,8.2,10.1,London,England,Non-member,Member,Non-member
10007779.0,The Royal Veterinary College,2020/21,0.086,0.535,1.552,0.427,670.055,2.588,0.099,186.548,6.616,46.677,60.053,66.369,38.543,0.403,0.306,0.221,0.115,0.011,0.017,111360.0,34097.0,0.017,0.081,0.586,0.176,101734.0,0.0,5.592,6.178,7.4,9.1,London,England,Non-member,Member,Non-member
10007779.0,The Royal Veterinary College,2021/22,0.065,0.536,1.476,0.432,625.734,2.993,0.086,187.164,5.772,48.328,61.868,70.586,39.15,0.36,0.333,0.217,0.082,0.013,0.026,110701.0,36839.0,0.006,0.081,0.573,0.107,103560.0,0.057,5.483,6.336,7.4,9.4,London,England,Non-member,Member,Non-member
10007780.0,SOAS University of London,2016/17,-0.02,0.587,0.67,0.13,411.232,0.564,-0.001,32.626,-0.017,48.044,60.58,,,0.388,0.686,0.101,0.072,0.04,0.012,88268.0,60510.0,0.006,0.072,0.575,0.047,90011.0,0.0,4.787,5.365,0.0,0.0,London,England,Non-member,Member,Non-member
10007780.0,SOAS University of London,2017/18,-0.041,0.588,0.579,0.176,382.51,0.654,-0.001,59.34,-0.021,49.054,61.469,51.81,46.002,0.378,0.656,0.095,0.085,0.068,0.008,92329.0,60594.0,0.005,0.064,0.565,0.039,96077.0,0.0,4.77,5.222,6.0,7.0,London,England,Non-member,Member,Non-member
10007780.0,SOAS University of London,2018/19,-0.067,0.654,0.335,0.192,310.363,0.621,-0.037,55.816,-3.865,48.18,60.381,53.587,43.79,0.377,0.658,0.098,0.095,0.039,0.019,89767.0,59064.0,0.005,0.066,0.613,0.067,95825.0,0.0,4.961,5.134,5.9,6.1,London,England,Non-member,Member,Non-member
10007780.0,SOAS University of London,2019/20,-0.063,0.663,0.5,0.086,362.155,0.709,-0.007,48.478,-0.055,48.069,61.132,56.852,40.978,0.373,0.685,0.106,0.094,0.013,0.017,89162.0,61055.0,0.007,0.065,0.624,0.023,94801.0,0.0,5.055,5.153,5.9,6.5,London,England,Non-member,Member,Non-member
10007780.0,SOAS University of London,2020/21,0.101,0.567,0.64,0.065,514.592,1.231,0.068,95.18,8.945,47.76,61.007,56.48,40.833,0.416,0.717,0.109,0.079,0.01,0.01,89173.0,63907.0,0.004,0.067,0.631,0.019,80175.0,0.0,5.067,5.393,5.45,6.225,London,England,Non-member,Member,Non-member
10007780.0,SOAS University of London,2021/22,0.064,0.543,0.39,0.055,370.633,1.622,0.155,141.672,21.486,48.391,62.13,57.37,41.305,0.426,0.745,0.088,0.062,0.008,0.012,98004.0,73039.0,0.004,0.063,0.58,0.042,91758.0,0.0,4.629,5.215,5.5,6.2,London,England,Non-member,Member,Non-member
10007782.0,"St George's, University of London",2016/17,-0.009,0.555,0.346,0.277,153.357,0.819,0.043,45.213,1.59,51.101,63.595,,,0.894,0.345,0.199,0.154,0.01,0.039,86576.0,29847.0,0.014,0.065,0.551,0.073,87327.0,0.0,5.401,4.34,0.0,0.0,London,England,Non-member,Member,Non-member
10007782.0,"St George's, University of London",2017/18,0.021,0.553,0.373,0.255,166.976,0.777,0.029,27.63,1.091,52.689,65.388,74.015,41.554,0.723,0.422,0.194,0.152,0.005,0.034,89658.0,37826.0,0.011,0.092,0.565,0.064,87796.0,0.0,5.314,4.282,5.8,5.8,London,England,Non-member,Member,Non-member
10007782.0,"St George's, University of London",2018/19,0.003,0.565,0.253,0.234,119.33,0.692,0.082,29.826,3.136,52.585,65.457,79.984,39.826,0.758,0.44,0.188,0.143,0.009,0.037,91458.0,40242.0,0.023,0.077,0.567,0.081,91224.0,0.0,5.439,4.369,5.9,5.9,London,England,Non-member,Member,Non-member
10007782.0,"St George's, University of London",2019/20,-0.044,0.613,0.266,0.241,118.07,0.621,0.034,24.045,1.207,53.576,68.204,70.712,45.008,0.776,0.442,0.211,0.13,0.0,0.027,86723.0,38368.0,0.021,0.076,0.587,0.061,90556.0,0.0,4.778,3.753,6.6,5.4,London,England,Non-member,Member,Non-member
10007782.0,"St George's, University of London",2020/21,0.012,0.623,0.307,0.224,140.946,0.709,0.108,50.592,3.877,56.301,71.633,83.434,41.597,0.82,0.444,0.212,0.129,0.004,0.033,86666.0,38499.0,0.012,0.074,0.631,0.034,85642.0,0.0,4.547,3.574,6.4,6.4,London,England,Non-member,Member,Non-member
10007782.0,"St George's, University of London",2021/22,0.002,0.625,0.21,0.204,103.478,0.939,0.095,97.021,3.522,54.004,69.098,78.979,40.02,0.825,0.427,0.203,0.14,0.003,0.04,87834.0,37511.0,0.011,0.076,0.626,0.044,87689.0,0.0,4.814,3.763,6.4,5.6,London,England,Non-member,Member,Non-member
10007783.0,The University of Aberdeen,2016/17,-0.026,0.601,1.502,0.316,607.341,0.782,0.072,49.426,3.707,40.359,50.977,,,0.432,0.23,0.334,0.274,0.001,0.062,222462.0,51142.0,0.017,0.081,0.585,0.054,228340.0,0.0,6.863,6.415,0.0,0.0,Scotland,Scotland,Non-member,Member,Non-member
10007783.0,The University of Aberdeen,2017/18,-0.035,0.62,1.549,0.311,626.406,0.811,0.079,54.901,3.91,41.133,52.155,,,0.44,0.247,0.341,0.256,0.001,0.052,219471.0,54177.0,0.016,0.082,0.6,0.045,227060.0,0.0,6.856,11.523,8.2,15.0,Scotland,Scotland,Non-member,Member,Non-member
10007783.0,The University of Aberdeen,2018/19,-0.007,0.598,1.241,0.568,532.392,0.949,0.071,70.328,2.616,41.51,52.728,55.57,30.034,0.384,0.265,0.34,0.237,0.003,0.053,228494.0,60461.0,0.016,0.082,0.594,0.058,230090.0,0.0,6.023,5.215,8.0,7.0,Scotland,Scotland,Non-member,Member,Non-member
10007783.0,The University of Aberdeen,2019/20,0.018,0.62,1.295,0.566,563.757,1.957,0.076,176.551,3.066,42.887,55.083,58.082,30.828,0.334,0.3,0.331,0.211,0.002,0.046,233771.0,70189.0,0.029,0.074,0.632,0.083,229632.0,0.0,5.946,5.374,7.4,7.0,Scotland,Scotland,Non-member,Member,Non-member
10007783.0,The University of Aberdeen,2020/21,0.03,0.622,1.409,0.557,623.586,1.554,0.151,190.006,5.977,42.77,55.09,57.368,30.713,0.344,0.307,0.371,0.195,0.001,0.023,235939.0,72460.0,0.026,0.074,0.642,0.102,228760.0,0.0,5.354,4.774,7.8,6.5,Scotland,Scotland,Non-member,Member,Non-member
10007783.0,The University of Aberdeen,2021/22,0.026,0.599,1.114,0.465,500.85,1.801,0.055,167.443,0.918,44.615,57.637,58.962,32.603,0.299,0.338,0.333,0.195,0.002,0.034,260909.0,88229.0,0.022,0.071,0.614,0.079,254187.0,0.0,5.828,5.049,8.0,7.2,Scotland,Scotland,Non-member,Member,Non-member
10007784.0,University College London,2016/17,0.046,0.538,0.865,0.128,364.845,0.931,0.082,65.635,12.719,39.129,49.099,,,0.344,0.294,0.148,0.346,0.015,0.029,1329560.0,390579.0,0.006,0.057,0.564,0.154,1268137.0,0.0,9.252,8.025,0.0,0.0,London,England,Member,Member,Non-member
10007784.0,University College London,2017/18,0.077,0.516,0.893,0.126,387.932,0.817,0.11,58.107,17.916,50.942,63.825,59.334,39.652,0.316,0.309,0.158,0.328,0.019,0.028,1451116.0,448524.0,0.005,0.058,0.559,0.189,1339865.0,0.0,7.224,6.22,9.3,8.1,London,England,Member,Member,Non-member
10007784.0,University College London,2018/19,0.045,0.534,0.762,0.234,330.864,0.948,0.099,84.403,1.285,52.289,65.672,61.676,39.953,0.286,0.328,0.144,0.324,0.027,0.031,1487079.0,488208.0,0.006,0.061,0.559,0.182,1419630.0,0.0,7.191,6.167,9.5,8.5,London,England,Member,Member,Non-member
10007784.0,University College London,2019/20,0.027,0.559,0.86,0.224,361.224,0.789,0.109,73.142,17.165,54.212,68.754,63.492,41.698,0.257,0.351,0.148,0.303,0.017,0.027,1543741.0,541082.0,0.008,0.065,0.575,0.168,1502676.0,0.065,7.12,6.996,9.5,9.0,London,England,Member,Member,Non-member
10007784.0,University College London,2020/21,0.06,0.55,0.903,0.368,394.108,1.088,0.162,155.151,29.933,54.314,69.163,62.761,43.509,0.237,0.408,0.138,0.296,0.017,0.013,1609451.0,656789.0,0.004,0.068,0.585,0.197,1513121.0,0.061,7.567,8.516,8.6,9.05,London,England,Member,Member,Non-member
10007784.0,University College London,2021/22,0.053,0.536,0.694,0.336,306.832,1.001,0.105,130.455,16.134,55.584,71.352,63.336,45.657,0.236,0.407,0.127,0.3,0.013,0.028,1751779.0,712196.0,0.005,0.066,0.566,0.169,1658235.0,0.0,6.675,6.937,8.4,9.5,London,England,Member,Member,Non-member
10007785.0,The University of Bradford,2016/17,-0.068,0.655,0.507,0.174,181.021,1.136,0.007,70.05,0.418,39.437,50.601,,,0.789,0.711,0.105,0.069,0.002,0.022,113408.0,80620.0,0.016,0.065,0.613,0.1,121166.0,0.0,6.339,4.941,0.0,0.0,Yorkshire and The Humber,England,Non-member,Member,Non-member
